pc_timestamp,nmea_type,nmea_utc_time,latitude,longitude,altitude_m,num_sats,hdop,fix_quality,fix_status,raw_nmea
1775093806.228369,GGA,08:36:47+00:00,21.006602166666667,105.84201633333333,7.4,12,0.65,4,RTK FIX,"$GNGGA,083647.00,2100.39613,N,10550.52098,E,4,12,0.65,7.4,M,-23.4,M,1.0,0000*47"
1775093807.2368793,GGA,08:36:48+00:00,21.006602166666667,105.84201633333333,7.4,12,0.6,4,RTK FIX,"$GNGGA,083648.00,2100.39613,N,10550.52098,E,4,12,0.60,7.4,M,-23.4,M,1.0,0000*4D"
1775093808.2241497,GGA,08:36:49+00:00,21.006602333333333,105.84201633333333,7.4,12,0.6,4,RTK FIX,"$GNGGA,083649.00,2100.39614,N,10550.52098,E,4,12,0.60,7.4,M,-23.4,M,1.0,0000*4B"
1775093809.2300534,GGA,08:36:50+00:00,21.006602333333333,105.84201633333333,7.5,12,0.6,4,RTK FIX,"$GNGGA,083650.00,2100.39614,N,10550.52098,E,4,12,0.60,7.5,M,-23.4,M,1.0,0000*42"
1775093810.230013,GGA,08:36:51+00:00,21.006602333333333,105.84201633333333,7.8,12,0.6,4,RTK FIX,"$GNGGA,083651.00,2100.39614,N,10550.52098,E,4,12,0.60,7.8,M,-23.4,M,1.0,0000*4E"
1775093811.2316618,GGA,08:36:52+00:00,21.006602333333333,105.84201633333333,7.8,12,0.6,4,RTK FIX,"$GNGGA,083652.00,2100.39614,N,10550.52098,E,4,12,0.60,7.8,M,-23.4,M,1.0,0000*4D"
1775093812.2275264,GGA,08:36:53+00:00,21.006602333333333,105.84201633333333,7.8,12,0.6,4,RTK FIX,"$GNGGA,083653.00,2100.39614,N,10550.52098,E,4,12,0.60,7.8,M,-23.4,M,1.0,0000*4C"
1775093813.2299058,GGA,08:36:54+00:00,21.006602333333333,105.84201633333333,7.8,12,0.6,4,RTK FIX,"$GNGGA,083654.00,2100.39614,N,10550.52098,E,4,12,0.60,7.8,M,-23.4,M,1.0,0000*4B"
1775093814.2185411,GGA,08:36:55+00:00,21.006602333333333,105.84201633333333,7.8,12,0.6,4,RTK FIX,"$GNGGA,083655.00,2100.39614,N,10550.52098,E,4,12,0.60,7.8,M,-23.4,M,1.0,0000*4A"
1775093815.2375298,GGA,08:36:56+00:00,21.006602333333333,105.84201633333333,7.8,12,0.6,4,RTK FIX,"$GNGGA,083656.00,2100.39614,N,10550.52098,E,4,12,0.60,7.8,M,-23.4,M,1.0,0000*49"
1775093816.218667,GGA,08:36:57+00:00,21.006602333333333,105.84201633333333,7.8,12,0.6,4,RTK FIX,"$GNGGA,083657.00,2100.39614,N,10550.52098,E,4,12,0.60,7.8,M,-23.4,M,1.0,0000*48"
1775093817.2302139,GGA,08:36:58+00:00,21.006602333333333,105.84201633333333,7.8,12,0.6,4,RTK FIX,"$GNGGA,083658.00,2100.39614,N,10550.52098,E,4,12,0.60,7.8,M,-23.4,M,1.0,0000*47"
1775093818.22797,GGA,08:36:59+00:00,21.006602333333333,105.84201633333333,7.8,12,0.6,4,RTK FIX,"$GNGGA,083659.00,2100.39614,N,10550.52098,E,4,12,0.60,7.8,M,-23.4,M,1.0,0000*46"
1775093819.2359047,GGA,08:37:00+00:00,21.006602333333333,105.84201633333333,7.8,12,0.6,4,RTK FIX,"$GNGGA,083700.00,2100.39614,N,10550.52098,E,4,12,0.60,7.8,M,-23.4,M,1.0,0000*4B"
1775093820.2209163,GGA,08:37:01+00:00,21.006602333333333,105.84201633333333,7.8,12,0.6,4,RTK FIX,"$GNGGA,083701.00,2100.39614,N,10550.52098,E,4,12,0.60,7.8,M,-23.4,M,1.0,0000*4A"
1775093821.2221825,GGA,08:37:02+00:00,21.006602333333333,105.84201633333333,7.8,12,0.6,4,RTK FIX,"$GNGGA,083702.00,2100.39614,N,10550.52098,E,4,12,0.60,7.8,M,-23.4,M,1.0,0000*49"
